Player,Years,Seasons,Pos,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Bostjan Nachbar,6.0,2003 - 2008,SF,335,5951,788,1938,40.66047471620227,344,918,37.47276688453159,444,1020,43.529411764705884,49.53560371517028,465,587,79.21635434412265,132,745,877,303,143,85,300,737,2385
Bracey Wright,2.0,2006 - 2007,SG,26,325,45,111,40.54054054054054,12,37,32.432432432432435,33,74,44.5945945945946,45.94594594594595,27,34,79.41176470588235,10,29,39,20,10,1,14,14,129
Brad Branson,2.0,1982 - 1983,PF,72,856,152,360,42.22222222222222,0,1,0.0,152,359,42.33983286908078,42.22222222222222,87,120,72.5,87,119,206,52,32,30,58,98,391
Brad Daugherty,8.0,1987 - 1994,C,589,21629,4098,7719,53.08977846871357,2,16,12.5,4096,7703,53.174088017655464,53.102733514703985,2973,3977,74.75484033190848,1296,4350,5646,2165,449,437,1609,1579,11171
Brad Lohaus,11.0,1988 - 1998,PF,676,10602,1571,3575,43.94405594405594,401,1112,36.061151079136685,1170,2463,47.503045066991476,49.55244755244755,379,518,73.16602316602317,492,1419,1911,721,316,513,568,1327,3922
Brad Miller,14.0,1999 - 2012,C,918,25864,3619,7536,48.02282377919321,208,637,32.6530612244898,3411,6899,49.44194810842151,49.402866242038215,2752,3436,80.09313154831199,1798,4710,6508,2577,667,623,1456,2555,10198
Brad Sellers,6.0,1987 - 1993,PF,426,7556,1071,2392,44.774247491638796,6,30,20.0,1065,2362,45.088907705334464,44.89966555183946,481,603,79.76782752902156,455,668,1123,463,142,258,347,725,2629
Brad Wanamaker,1.0,2019 - 2019,PG,36,343,50,105,47.61904761904761,16,39,41.02564102564102,34,66,51.515151515151516,55.23809523809524,24,28,85.71428571428571,3,38,41,56,12,2,19,34,140
Brad Wright,2.0,1987 - 1988,PF,16,145,21,51,41.17647058823529,0,1,0.0,21,50,42.0,41.17647058823529,12,28,42.857142857142854,25,29,54,1,3,6,15,23,54
Bradley Beal,7.0,2013 - 2019,SG,528,18376,3896,8645,45.066512434933486,1166,3049,38.24204657264677,2730,5596,48.78484631879914,51.81029496818971,1633,2041,80.00979911807937,444,1657,2101,1972,613,215,1138,1181,10591
Brandan Wright,10.0,2008 - 2018,PF,440,7078,1290,2123,60.76307112576542,0,12,0.0,1290,2111,61.108479393652296,60.76307112576542,438,652,67.17791411042946,594,985,1579,207,201,434,208,586,3018
Branden Dawson,1.0,2016 - 2016,PF,6,29,2,5,40.0,0,0,,2,5,40.0,40.0,1,1,100.0,2,2,4,0,0,1,0,2,5
Brandin Knight,1.0,2005 - 2005,PG,1,3,0,1,0.0,0,0,,0,1,0.0,0.0,0,0,,0,0,0,1,0,0,0,0,0
Brandon Armstrong,3.0,2002 - 2004,SG,116,731,104,299,34.78260869565217,25,76,32.89473684210527,79,223,35.42600896860987,38.96321070234114,12,20,60.0,23,42,65,27,23,4,37,87,245
Brandon Bass,12.0,2006 - 2017,PF,817,17818,2734,5499,49.71813056919439,12,59,20.33898305084746,2722,5440,50.036764705882355,49.82724131660302,1593,1904,83.66596638655463,1224,2486,3710,652,326,505,756,1489,7073
Brandon Davies,2.0,2014 - 2015,PF,78,998,109,265,41.132075471698116,10,44,22.727272727272727,99,221,44.79638009049774,43.0188679245283,58,90,64.44444444444444,76,116,192,58,42,15,64,151,286
Brandon Goodwin,1.0,2019 - 2019,PG,16,57,6,23,26.08695652173913,2,6,33.33333333333333,4,17,23.52941176470588,30.434782608695656,9,11,81.81818181818183,1,2,3,14,0,0,3,7,23
Brandon Hunter,2.0,2004 - 2005,PF,70,640,91,190,47.89473684210526,0,3,0.0,91,187,48.663101604278076,47.89473684210526,40,82,48.78048780487805,77,113,190,23,17,9,45,84,222
Brandon Ingram,3.0,2017 - 2019,SF,190,6014,996,2176,45.77205882352941,127,386,32.90155440414508,869,1790,48.547486033519554,48.690257352941174,520,785,66.2420382165605,158,739,897,550,123,110,394,470,2639
Brandon Jennings,9.0,2010 - 2018,PG,580,17409,2830,7314,38.692917692097346,934,2732,34.18740849194729,1896,4582,41.37931034482759,45.07793273174733,1430,1797,79.57707289927657,340,1368,1708,3216,698,103,1231,1034,8024
Brandon Knight,7.0,2012 - 2019,PG,421,12675,2191,5307,41.28509515733936,666,1881,35.406698564593306,1525,3426,44.512551079976646,47.55982664405502,1038,1279,81.15715402658327,232,1104,1336,1700,375,72,1048,844,6086
Brandon Paul,1.0,2018 - 2018,SG,65,579,55,127,43.30708661417323,15,54,27.77777777777778,40,73,54.794520547945204,49.21259842519685,22,43,51.162790697674424,6,63,69,38,25,7,29,58,147
Brandon Roy,6.0,2007 - 2013,SG,341,12020,2312,5048,45.800316957210775,336,968,34.710743801652896,1976,4080,48.431372549019606,49.128367670364504,1421,1775,80.05633802816902,357,1080,1437,1556,344,83,615,665,6381
Brandon Rush,9.0,2009 - 2017,SG,503,10736,1236,2900,42.62068965517241,530,1318,40.21244309559939,706,1582,44.62705436156764,51.758620689655174,290,412,70.3883495145631,188,1258,1446,474,225,265,403,636,3292
Brandon Sampson,1.0,2019 - 2019,SG,14,214,28,60,46.666666666666664,11,29,37.93103448275862,17,31,54.83870967741935,55.833333333333336,4,6,66.66666666666666,3,13,16,10,8,3,12,19,71
Brandon Williams,3.0,1998 - 2003,SG,18,163,17,57,29.82456140350877,3,10,30.0,14,47,29.78723404255319,32.45614035087719,4,8,50.0,7,11,18,3,8,3,12,22,41
Brant Weidner,1.0,1984 - 1984,PF,8,38,2,9,22.22222222222222,0,0,,2,9,22.22222222222222,22.22222222222222,4,4,100.0,4,7,11,0,0,2,2,5,8
