Player,Years,Seasons,Pos,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Dillon Brooks,2.0,2018 - 2019,SF,100,26.8,3.89,8.94,43.51230425055929,1.09,3.04,35.85526315789474,2.8,5.9,47.45762711864406,49.60850111856824,1.46,1.96,74.48979591836735,0.58,2.3,2.88,1.51,0.83,0.21,1.43,2.83,10.33
Dion Glover,6.0,2000 - 2005,SG,294,20.86,3.11,7.56,41.13756613756614,0.5,1.59,31.446540880503143,2.61,5.97,43.71859296482412,44.44444444444445,1.47,1.94,75.77319587628865,0.72,2.33,3.05,1.55,0.79,0.22,1.26,1.66,8.19
Dion Waiters,7.0,2013 - 2019,SG,409,28.43,5.05,12.25,41.224489795918366,1.37,3.94,34.77157360406092,3.68,8.31,44.28399518652226,46.81632653061224,1.72,2.49,69.07630522088353,0.4,2.25,2.65,2.79,0.95,0.26,1.82,1.94,13.19
Dionte Christmas,1.0,2014 - 2014,SF,31,6.39,0.71,2.0,35.5,0.29,1.0,28.999999999999996,0.42,1.0,42.0,42.75,0.58,0.77,75.32467532467531,0.42,0.81,1.23,0.26,0.06,0.1,0.19,0.61,2.29
Dirk Nowitzki,20.0,2000 - 2019,PF,1475,34.18,7.48,15.86,47.162673392181595,1.33,3.49,38.108882521489974,6.15,12.38,49.676898222940224,51.35561160151324,4.84,5.5,88.0,0.97,6.71,7.68,2.44,0.8,0.85,1.64,2.37,21.14
Domantas Sabonis,3.0,2017 - 2019,C,229,23.06,4.13,8.04,51.3681592039801,0.32,0.93,34.40860215053763,3.81,7.11,53.58649789029536,53.35820895522389,1.83,2.54,72.04724409448819,1.73,5.03,6.77,1.94,0.55,0.41,1.66,2.88,10.41
Dominic McGuire,6.0,2008 - 2013,SF,342,15.64,1.13,2.71,41.69741697416974,0.01,0.05,20.0,1.13,2.66,42.48120300751879,41.881918819188186,0.47,0.71,66.19718309859155,1.01,2.41,3.42,1.23,0.45,0.54,0.71,1.46,2.75
Dominique Jones,3.0,2011 - 2013,SG,80,9.26,1.04,2.84,36.61971830985916,0.02,0.26,7.6923076923076925,1.01,2.58,39.14728682170542,36.971830985915496,0.98,1.34,73.13432835820895,0.41,1.01,1.42,1.8,0.36,0.12,0.95,0.8,3.08
Don MacLean,2.0,2000 - 2001,PF,24,9.12,1.17,2.88,40.625,0.17,0.33,51.515151515151516,1.0,2.54,39.370078740157474,43.57638888888889,0.54,0.75,72.00000000000001,0.54,1.17,1.71,0.5,0.29,0.08,0.75,1.38,3.04
Don Reid,4.0,2000 - 2003,PF,172,11.55,1.35,2.62,51.526717557251914,0.0,0.0,,1.35,2.62,51.526717557251914,51.526717557251914,0.67,1.04,64.42307692307693,1.05,1.98,3.02,0.34,0.39,0.75,0.73,2.86,3.37
Donald Sloan,5.0,2012 - 2016,PG,218,17.2,2.06,5.04,40.87301587301587,0.45,1.45,31.03448275862069,1.61,3.59,44.846796657381624,45.33730158730159,0.89,1.17,76.06837606837608,0.25,1.84,2.09,2.99,0.38,0.04,1.06,0.89,5.45
Donatas Motiejunas,6.0,2013 - 2019,PF,251,18.19,2.91,6.21,46.85990338164252,0.48,1.61,29.813664596273288,2.43,4.6,52.82608695652174,50.72463768115942,0.99,1.66,59.63855421686747,1.19,2.61,3.79,1.07,0.47,0.33,1.14,2.14,7.3
Donell Taylor,2.0,2006 - 2007,SG,98,8.51,1.11,2.82,39.36170212765958,0.07,0.35,20.000000000000004,1.04,2.47,42.10526315789473,40.60283687943262,0.42,0.65,64.61538461538461,0.31,0.78,1.08,0.92,0.48,0.07,0.6,0.83,2.71
Donnell Harvey,5.0,2001 - 2005,PF,205,16.19,2.21,4.8,46.04166666666667,0.0,0.05,0.0,2.2,4.76,46.21848739495799,46.04166666666667,1.19,1.8,66.11111111111111,1.27,2.76,4.03,0.79,0.47,0.39,1.02,2.26,5.61
Donny Marshall,3.0,2000 - 2003,SF,29,5.62,0.38,1.48,25.675675675675674,0.07,0.28,25.0,0.31,1.21,25.6198347107438,28.040540540540544,0.59,0.83,71.08433734939759,0.28,0.59,0.86,0.17,0.17,0.0,0.21,0.72,1.41
Donovan Mitchell,2.0,2018 - 2019,SG,156,33.56,8.05,18.54,43.419633225458476,2.4,6.85,35.03649635036496,5.65,11.69,48.33190761334475,49.89212513484358,3.58,4.44,80.63063063063063,0.71,3.21,3.92,3.93,1.44,0.37,2.78,2.7,22.08
Donta Smith,2.0,2005 - 2006,SG,61,9.18,0.97,2.3,42.173913043478265,0.13,0.43,30.232558139534888,0.84,1.87,44.91978609625668,45.0,0.64,0.98,65.3061224489796,0.36,0.72,1.08,0.79,0.51,0.08,0.48,1.15,2.7
Donte DiVincenzo,1.0,2019 - 2019,SG,27,15.22,1.85,4.59,40.30501089324619,0.81,3.07,26.384364820846905,1.04,1.52,68.42105263157895,49.128540305010894,0.33,0.44,75.0,0.59,1.81,2.41,1.15,0.48,0.22,0.7,1.41,4.85
Donte Grantham,1.0,2019 - 2019,SF,3,0.67,0.0,0.67,0.0,0.0,0.67,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Donte Greene,4.0,2009 - 2012,SF,253,16.83,2.31,5.7,40.526315789473685,0.65,2.14,30.373831775700932,1.66,3.55,46.76056338028169,46.2280701754386,0.81,1.16,69.82758620689657,0.55,1.82,2.37,0.72,0.44,0.46,0.88,1.47,6.09
Dontell Jefferson,1.0,2009 - 2009,SG,6,14.0,1.83,3.67,49.86376021798365,0.17,0.33,51.515151515151516,1.67,3.33,50.150150150150154,52.17983651226158,1.0,1.5,66.66666666666666,0.17,1.83,2.0,1.5,0.67,0.17,1.0,1.5,4.83
Donyell Marshall,10.0,2000 - 2009,PF,641,26.71,4.36,9.7,44.948453608247426,1.06,2.9,36.55172413793103,3.29,6.8,48.38235294117647,50.41237113402063,1.72,2.31,74.45887445887446,2.0,5.04,7.04,1.36,0.87,0.89,1.32,2.32,11.5
Dorell Wright,11.0,2005 - 2015,SF,549,22.37,3.02,7.12,42.41573033707865,1.12,3.08,36.36363636363637,1.89,4.04,46.78217821782178,50.28089887640449,1.21,1.5,80.66666666666666,0.68,3.13,3.81,1.55,0.76,0.49,0.87,1.44,8.37
Dorian Finney-Smith,3.0,2017 - 2019,PF,183,22.27,2.17,5.37,40.4096834264432,0.85,2.8,30.35714285714286,1.33,2.57,51.75097276264592,48.324022346368714,0.71,0.98,72.44897959183673,1.17,2.57,3.75,1.03,0.72,0.36,0.77,1.93,5.91
Doron Lamb,2.0,2013 - 2014,SG,100,12.72,1.23,3.23,38.080495356037154,0.5,1.27,39.370078740157474,0.73,1.96,37.244897959183675,45.82043343653251,0.49,0.7,70.0,0.16,0.79,0.95,0.75,0.24,0.01,0.53,1.06,3.45
Doug Christie,8.0,2000 - 2007,SG,463,33.01,3.65,8.44,43.24644549763033,0.91,2.54,35.82677165354331,2.74,5.9,46.440677966101696,48.637440758293835,2.24,2.61,85.82375478927204,0.87,3.2,4.07,4.09,1.87,0.46,1.89,2.37,10.44
Doug McDermott,5.0,2015 - 2019,SF,341,19.94,2.93,6.39,45.8528951486698,1.1,2.73,40.29304029304029,1.83,3.66,50.0,54.46009389671362,0.83,1.01,82.17821782178217,0.35,1.78,2.13,0.79,0.2,0.11,0.6,1.35,7.8
Doug Overton,4.0,2000 - 2004,PG,148,13.99,1.53,3.93,38.93129770992366,0.21,0.77,27.27272727272727,1.32,3.16,41.77215189873418,41.603053435114504,0.39,0.51,76.47058823529413,0.24,0.91,1.15,1.86,0.32,0.02,0.82,1.23,3.65
Doug West,2.0,2000 - 2001,SG,53,14.19,1.32,3.45,38.26086956521739,0.0,0.09,0.0,1.32,3.36,39.28571428571429,38.26086956521739,0.75,0.89,84.26966292134831,0.42,1.21,1.62,1.08,0.28,0.23,0.43,1.91,3.4
Dragan Bender,3.0,2017 - 2019,PF,171,20.29,1.94,4.92,39.43089430894309,0.98,3.06,32.02614379084967,0.96,1.86,51.61290322580645,49.39024390243902,0.44,0.68,64.70588235294117,0.57,3.22,3.78,1.22,0.29,0.57,1.06,1.93,5.3
Dragan Tarlac,1.0,2001 - 2001,C,43,13.91,0.91,2.3,39.56521739130435,0.0,0.0,,0.91,2.3,39.56521739130435,39.56521739130435,0.58,0.77,75.32467532467531,0.86,1.98,2.84,0.72,0.16,0.44,0.88,2.21,2.4
Draymond Green,7.0,2013 - 2019,PF,533,28.1,3.29,7.49,43.925233644859816,0.91,2.82,32.269503546099294,2.38,4.67,50.96359743040685,50.0,1.57,2.22,70.72072072072072,1.17,5.77,6.94,4.86,1.37,1.08,2.04,2.78,9.05
Drew Barry,1.0,2000 - 2000,PG,16,9.94,0.94,2.06,45.631067961165044,0.44,1.12,39.285714285714285,0.5,0.94,53.191489361702125,56.310679611650485,0.25,0.31,80.64516129032259,0.0,0.75,0.75,2.06,0.12,0.0,0.81,1.44,2.56
Drew Eubanks,1.0,2019 - 2019,PF,23,4.91,0.65,1.13,57.52212389380532,0.0,0.0,,0.65,1.13,57.52212389380532,57.52212389380532,0.48,0.57,84.21052631578948,0.26,1.22,1.48,0.3,0.09,0.22,0.35,0.48,1.78
Drew Gooden,14.0,2003 - 2016,PF,790,25.48,4.34,9.41,46.1211477151966,0.11,0.43,25.581395348837212,4.23,8.98,47.10467706013363,46.70563230605738,2.15,2.83,75.97173144876325,2.38,4.73,7.11,1.13,0.69,0.6,1.47,2.48,10.95
Drew Gordon,1.0,2015 - 2015,PF,9,7.89,0.89,2.11,42.18009478672986,0.0,0.33,0.0,0.89,1.78,50.0,42.18009478672986,0.11,0.22,50.0,0.78,1.22,2.0,0.22,0.11,0.0,0.89,0.78,1.89
Duane Causwell,2.0,2000 - 2001,C,56,10.16,0.93,2.18,42.6605504587156,0.0,0.0,,0.93,2.18,42.6605504587156,42.6605504587156,0.68,1.12,60.71428571428571,0.61,1.71,2.32,0.12,0.18,0.61,0.59,1.95,2.54
Duje Dukan,1.0,2016 - 2016,SF,1,24.0,2.0,10.0,20.0,2.0,5.0,40.0,0.0,5.0,0.0,30.0,0.0,0.0,,2.0,2.0,4.0,1.0,1.0,0.0,0.0,2.0,6.0
Duncan Robinson,1.0,2019 - 2019,PF,15,10.73,1.2,3.07,39.08794788273616,0.67,2.33,28.75536480686695,0.53,0.73,72.6027397260274,50.0,0.27,0.4,67.5,0.13,1.13,1.27,0.33,0.33,0.0,0.27,0.73,3.33
Dusty Hannahs,1.0,2019 - 2019,SG,2,13.0,1.5,6.0,25.0,0.0,2.5,0.0,1.5,3.5,42.857142857142854,25.0,1.0,1.0,100.0,0.0,0.5,0.5,2.5,0.5,0.0,0.5,0.5,4.0
Dwayne Bacon,2.0,2018 - 2019,SG,96,15.33,2.02,4.68,43.162393162393165,0.51,1.35,37.77777777777778,1.51,3.32,45.48192771084338,48.61111111111111,0.56,0.74,75.67567567567568,0.12,2.09,2.22,0.89,0.29,0.07,0.43,1.23,5.11
Dwayne Jones,5.0,2006 - 2010,PF,82,7.76,0.4,0.79,50.63291139240506,0.0,0.01,0.0,0.4,0.78,51.28205128205129,50.63291139240506,0.5,1.01,49.504950495049506,1.05,1.28,2.33,0.15,0.13,0.35,0.32,1.37,1.3
Dwight Buycks,3.0,2014 - 2018,PG,49,14.2,2.35,5.84,40.23972602739726,0.55,1.49,36.91275167785235,1.8,4.35,41.379310344827594,44.9486301369863,1.08,1.22,88.52459016393443,0.37,1.18,1.55,1.69,0.61,0.04,1.24,1.08,6.33
Dwight Howard,15.0,2005 - 2019,C,1044,34.47,6.26,10.74,58.28677839851024,0.01,0.06,16.666666666666668,6.26,10.68,58.61423220973783,58.33333333333333,4.82,8.51,56.63924794359577,3.52,9.11,12.63,1.47,0.94,1.96,2.93,3.23,17.35
Dwight Powell,5.0,2015 - 2019,C,331,17.81,2.77,5.0,55.400000000000006,0.28,0.94,29.787234042553195,2.49,4.06,61.33004926108375,58.20000000000001,1.71,2.28,75.0,1.42,3.06,4.48,0.92,0.66,0.46,0.64,2.05,7.53
Dwyane Wade,16.0,2004 - 2019,SG,1054,33.94,8.02,16.71,47.99521244763614,0.52,1.78,29.213483146067414,7.5,14.94,50.20080321285141,49.55116696588868,5.42,7.08,76.55367231638418,1.19,3.49,4.68,5.41,1.54,0.84,3.16,2.21,21.98
Dzanan Musa,1.0,2019 - 2019,SG,9,4.33,1.0,2.44,40.98360655737705,0.11,1.11,9.909909909909908,0.89,1.33,66.9172932330827,43.23770491803279,0.0,0.22,0.0,0.11,0.44,0.56,0.22,0.22,0.0,0.44,0.11,2.11
E'Twaun Moore,8.0,2012 - 2019,SG,515,21.66,3.27,7.14,45.79831932773109,0.94,2.39,39.33054393305439,2.34,4.75,49.263157894736835,52.38095238095239,0.56,0.76,73.6842105263158,0.46,1.54,2.0,1.82,0.68,0.22,0.91,1.62,8.05
Earl Barron,8.0,2006 - 2015,C,140,14.18,1.82,4.91,37.06720977596741,0.02,0.13,15.384615384615385,1.8,4.78,37.65690376569037,37.270875763747455,0.91,1.29,70.54263565891473,1.34,2.17,3.51,0.45,0.33,0.21,0.76,1.93,4.57
Earl Boykins,12.0,2000 - 2012,PG,630,20.23,3.25,7.78,41.77377892030848,0.6,1.72,34.883720930232556,2.64,6.06,43.56435643564357,45.62982005141388,1.99,2.27,87.66519823788546,0.43,0.94,1.37,3.27,0.61,0.05,1.17,1.01,9.09
Earl Clark,6.0,2010 - 2015,PF,261,13.91,1.74,4.31,40.37122969837587,0.31,0.96,32.29166666666667,1.42,3.35,42.38805970149254,43.967517401392115,0.57,0.87,65.51724137931035,0.75,2.23,2.98,0.51,0.32,0.52,0.67,1.24,4.36
Earl Watson,13.0,2002 - 2014,PG,878,22.2,2.41,5.85,41.1965811965812,0.57,1.77,32.20338983050847,1.83,4.09,44.743276283618584,46.068376068376075,0.99,1.4,70.71428571428572,0.53,1.73,2.26,4.41,0.99,0.2,1.76,2.0,6.37
Ed Davis,9.0,2011 - 2019,PF,640,20.24,2.69,4.72,56.99152542372882,0.0,0.01,0.0,2.69,4.72,56.99152542372882,56.99152542372882,1.13,1.93,58.549222797927456,2.34,4.43,6.77,0.78,0.5,0.84,0.79,2.5,6.51
Eddie Basden,1.0,2006 - 2006,SF,19,7.42,0.79,1.95,40.51282051282051,0.05,0.37,13.513513513513514,0.74,1.58,46.835443037974684,41.794871794871796,0.42,0.53,79.24528301886792,0.37,1.11,1.47,0.42,0.47,0.11,0.47,0.89,2.05
Eddie Gill,7.0,2001 - 2009,PG,187,10.87,0.96,2.65,36.22641509433962,0.34,1.05,32.38095238095238,0.62,1.6,38.74999999999999,42.64150943396226,0.8,0.95,84.21052631578948,0.15,0.96,1.11,1.16,0.56,0.07,0.74,1.12,3.05
Eddie Griffin,5.0,2002 - 2007,PF,303,22.21,2.82,7.47,37.75100401606426,0.78,2.48,31.451612903225808,2.04,4.99,40.881763527054105,42.971887550200805,0.75,1.11,67.56756756756756,1.64,4.12,5.76,0.78,0.35,1.71,0.75,1.67,7.17
Eddie House,11.0,2001 - 2011,PG,717,17.3,2.9,7.08,40.96045197740113,1.14,2.92,39.04109589041095,1.76,4.16,42.30769230769231,49.01129943502824,0.53,0.63,84.12698412698413,0.23,1.48,1.71,1.55,0.66,0.08,0.79,1.29,7.47
Eddie Jones,9.0,2000 - 2008,SG,610,34.14,4.97,11.76,42.26190476190476,1.69,4.55,37.142857142857146,3.29,7.21,45.63106796116505,49.447278911564624,2.89,3.49,82.8080229226361,0.68,3.51,4.19,2.85,1.45,0.54,1.52,2.67,14.53
Eddie Robinson,5.0,2000 - 2004,SF,278,19.23,3.06,6.05,50.57851239669422,0.03,0.12,25.0,3.04,5.93,51.264755480607086,50.826446280991746,0.81,1.1,73.63636363636363,0.87,1.88,2.75,0.91,0.78,0.33,0.77,1.24,6.97
Eddy Curry,11.0,2002 - 2013,C,527,24.87,4.89,8.98,54.4543429844098,0.0,0.0,,4.89,8.98,54.4543429844098,54.4543429844098,3.15,4.91,64.15478615071282,1.8,3.37,5.17,0.54,0.29,0.73,2.23,2.96,12.94
Edmond Sumner,2.0,2018 - 2019,PG,24,8.83,0.96,2.71,35.42435424354243,0.29,1.12,25.89285714285714,0.67,1.58,42.405063291139236,40.774907749077485,0.62,1.0,62.0,0.38,0.67,1.04,0.42,0.5,0.21,0.42,1.12,2.83
Eduardo Najera,12.0,2001 - 2012,PF,619,18.11,1.95,4.05,48.14814814814815,0.18,0.57,31.578947368421055,1.77,3.47,51.008645533141205,50.370370370370374,0.86,1.29,66.66666666666666,1.45,2.28,3.73,0.8,0.72,0.37,0.65,2.23,4.93
Edwin Ubiles,1.0,2012 - 2012,SF,4,13.0,1.25,4.5,27.77777777777778,0.25,1.25,20.0,1.0,3.25,30.76923076923077,30.555555555555557,0.75,0.75,100.0,0.5,2.0,2.5,0.25,0.25,0.25,0.25,0.25,3.5
Edy Tavares,2.0,2016 - 2017,C,13,7.77,1.15,1.85,62.16216216216215,0.0,0.0,,1.15,1.85,62.16216216216215,62.16216216216215,0.23,0.85,27.058823529411768,0.85,1.62,2.46,0.31,0.08,0.92,0.54,0.85,2.54
Efthimi Rentzias,1.0,2003 - 2003,C,35,4.11,0.57,1.69,33.72781065088758,0.11,0.23,47.826086956521735,0.46,1.46,31.506849315068497,36.98224852071006,0.23,0.26,88.46153846153845,0.29,0.46,0.74,0.2,0.17,0.06,0.11,0.6,1.49
Ekpe Udoh,7.0,2011 - 2019,C,384,14.83,1.35,2.98,45.302013422818796,0.0,0.01,0.0,1.35,2.97,45.45454545454545,45.302013422818796,0.82,1.14,71.9298245614035,1.19,1.68,2.86,0.68,0.46,1.12,0.58,1.86,3.52
Elden Campbell,6.0,2000 - 2005,C,394,23.3,3.59,8.09,44.37577255871446,0.0,0.04,0.0,3.59,8.05,44.596273291925456,44.37577255871446,2.73,3.71,73.58490566037736,1.48,4.13,5.61,1.14,0.6,1.33,1.4,2.88,9.92
Eldridge Recasner,3.0,2000 - 2002,PG,56,8.29,0.77,2.27,33.92070484581498,0.25,0.79,31.645569620253163,0.52,1.48,35.13513513513514,39.4273127753304,0.27,0.34,79.41176470588235,0.23,0.73,0.96,0.88,0.12,0.02,0.5,0.62,2.05
Elfrid Payton,5.0,2015 - 2019,PG,342,29.54,4.55,10.03,45.36390827517448,0.42,1.39,30.215827338129497,4.13,8.63,47.85631517960602,47.45762711864407,1.58,2.51,62.94820717131475,1.13,3.23,4.36,6.56,1.3,0.35,2.45,2.21,11.11
Elias Harris,1.0,2014 - 2014,SF,2,5.5,0.0,0.5,0.0,0.0,0.0,,0.0,0.5,0.0,0.0,0.0,0.0,,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0
Elie Okobo,1.0,2019 - 2019,PG,53,18.08,2.15,5.47,39.30530164533821,0.74,2.49,29.71887550200803,1.42,2.98,47.651006711409394,46.06946983546618,0.7,0.89,78.65168539325842,0.23,1.62,1.85,2.4,0.6,0.13,1.3,2.06,5.74
Elijah Millsap,3.0,2015 - 2017,SG,69,16.23,1.35,4.12,32.76699029126214,0.42,1.51,27.81456953642384,0.93,2.61,35.63218390804598,37.86407766990291,1.04,1.54,67.53246753246754,0.54,2.23,2.77,1.13,0.91,0.28,1.13,2.3,4.16
Elliot Perry,3.0,2000 - 2002,PG,111,12.16,1.78,4.0,44.5,0.11,0.4,27.499999999999996,1.68,3.6,46.666666666666664,45.875,0.6,0.77,77.92207792207792,0.2,0.8,1.0,2.03,0.58,0.02,0.95,0.74,4.28
Elliot Williams,4.0,2012 - 2016,SG,109,13.49,1.77,4.2,42.142857142857146,0.5,1.6,31.25,1.28,2.61,49.04214559386973,48.09523809523809,0.89,1.33,66.9172932330827,0.35,1.13,1.48,0.86,0.41,0.06,0.72,1.45,4.93
Elton Brand,17.0,2000 - 2016,PF,1058,33.0,6.24,12.46,50.08025682182985,0.0,0.02,0.0,6.24,12.44,50.160771704180064,50.08025682182985,3.43,4.66,73.60515021459227,3.12,5.42,8.54,2.06,0.89,1.73,1.95,2.94,15.9
Emanual Davis,4.0,2000 - 2003,SG,168,18.48,1.88,4.9,38.367346938775505,0.7,2.05,34.146341463414636,1.18,2.86,41.25874125874126,45.51020408163265,0.62,0.79,78.48101265822784,0.4,1.81,2.21,1.85,0.84,0.14,1.18,1.6,5.07
Emanuel Terry,1.0,2019 - 2019,PF,3,7.67,1.33,2.33,57.08154506437768,0.0,0.0,,1.33,2.33,57.08154506437768,57.08154506437768,0.67,1.33,50.37593984962406,1.0,1.33,2.33,0.67,1.0,0.0,0.67,1.33,3.33
Emeka Okafor,10.0,2005 - 2018,C,616,30.93,4.88,9.52,51.26050420168068,0.0,0.0,,4.88,9.52,51.26050420168068,51.26050420168068,2.21,3.77,58.620689655172406,3.17,6.51,9.69,0.84,0.67,1.63,1.6,2.75,11.96
Emmanuel Mudiay,4.0,2016 - 2019,PG,246,25.72,4.35,11.07,39.295392953929536,1.0,3.12,32.05128205128205,3.35,7.94,42.19143576826197,43.81210478771454,2.09,2.81,74.37722419928825,0.49,2.59,3.08,4.16,0.77,0.32,2.41,1.7,11.79
Enes Kanter,8.0,2012 - 2019,C,583,22.21,4.87,9.0,54.11111111111111,0.07,0.25,28.000000000000004,4.79,8.76,54.68036529680366,54.50000000000001,2.11,2.7,78.14814814814814,2.94,4.67,7.61,0.84,0.4,0.45,1.58,2.22,11.91
Eric Bledsoe,9.0,2011 - 2019,PG,570,27.9,5.0,11.0,45.45454545454545,1.07,3.18,33.64779874213836,3.94,7.82,50.38363171355499,50.31818181818182,3.02,3.81,79.26509186351706,0.82,3.09,3.91,4.78,1.49,0.48,2.65,2.05,14.09
Eric Dawson,1.0,2012 - 2012,C,4,9.75,1.75,3.0,58.333333333333336,0.0,0.0,,1.75,3.0,58.333333333333336,58.333333333333336,0.25,0.5,50.0,1.25,1.25,2.5,0.0,0.25,0.5,0.75,1.5,3.75
Eric Gordon,11.0,2009 - 2019,SG,629,33.04,5.68,13.27,42.8033157498116,2.32,6.2,37.41935483870967,3.36,7.07,47.524752475247524,51.54483798040693,3.02,3.71,81.40161725067385,0.42,2.07,2.49,2.93,0.92,0.34,2.02,1.98,16.69
Eric Maynor,5.0,2010 - 2014,PG,267,14.59,1.65,4.2,39.28571428571428,0.42,1.19,35.294117647058826,1.23,3.01,40.863787375415285,44.28571428571428,0.56,0.78,71.7948717948718,0.25,1.05,1.3,2.85,0.42,0.07,1.05,1.11,4.27
Eric Montross,3.0,2000 - 2002,C,154,10.62,0.82,2.11,38.862559241706165,0.0,0.01,0.0,0.82,2.1,39.047619047619044,38.862559241706165,0.16,0.48,33.333333333333336,0.69,1.81,2.5,0.27,0.19,0.38,0.57,1.87,1.79
Eric Moreland,4.0,2015 - 2019,PF,83,10.82,0.88,1.64,53.65853658536586,0.01,0.01,100.0,0.87,1.63,53.37423312883436,53.963414634146346,0.16,0.4,40.0,1.06,2.67,3.73,1.0,0.39,0.67,0.6,1.57,1.93
Eric Murdock,1.0,2000 - 2000,PG,40,17.32,1.98,5.12,38.671875,0.4,1.05,38.095238095238095,1.58,4.08,38.72549019607843,42.578125,1.27,2.0,63.5,0.38,1.55,1.92,2.7,1.18,0.12,1.45,1.68,5.62
Eric Piatkowski,9.0,2000 - 2008,SG,462,19.25,2.54,5.91,42.978003384094755,1.15,2.84,40.49295774647887,1.39,3.07,45.27687296416938,52.70727580372251,1.11,1.3,85.38461538461539,0.53,1.63,2.16,1.0,0.47,0.13,0.74,1.32,7.34
Eric Snow,9.0,2000 - 2008,PG,624,30.98,2.88,6.82,42.22873900293255,0.07,0.32,21.875000000000004,2.82,6.5,43.38461538461538,42.74193548387097,1.94,2.5,77.60000000000001,0.56,2.3,2.86,5.67,1.2,0.15,1.81,2.57,7.78
Eric Williams,8.0,2000 - 2007,SF,480,22.71,2.39,5.92,40.37162162162162,0.43,1.34,32.08955223880597,1.95,4.58,42.5764192139738,44.00337837837838,2.13,2.88,73.95833333333334,0.92,2.19,3.11,1.43,0.81,0.15,1.05,2.4,7.34
Erick Barkley,2.0,2001 - 2002,PG,27,9.85,1.19,3.33,35.73573573573574,0.15,0.56,26.785714285714285,1.04,2.78,37.41007194244605,37.987987987987985,0.33,0.37,89.1891891891892,0.19,0.59,0.78,1.48,0.7,0.04,0.63,1.15,2.85
Erick Dampier,13.0,2000 - 2012,C,783,24.11,2.73,5.18,52.70270270270271,0.0,0.02,0.0,2.73,5.16,52.90697674418604,52.70270270270271,1.59,2.56,62.109375,2.8,4.37,7.17,0.8,0.31,1.44,1.38,2.9,7.06
Erick Green,2.0,2015 - 2016,PG,52,8.69,1.27,3.37,37.68545994065281,0.29,1.0,28.999999999999996,0.98,2.37,41.35021097046413,41.98813056379822,0.23,0.27,85.18518518518519,0.19,0.52,0.71,0.81,0.25,0.0,0.27,0.58,3.06
Erick Strickland,6.0,2000 - 2005,SG,373,19.73,2.53,6.34,39.905362776025235,0.83,2.24,37.05357142857142,1.7,4.1,41.463414634146346,46.451104100946374,1.41,1.69,83.43195266272188,0.42,2.22,2.64,2.42,0.8,0.07,1.23,1.88,7.3
Erik Daniels,1.0,2005 - 2005,SF,21,3.43,0.29,0.86,33.72093023255814,0.05,0.1,50.0,0.24,0.76,31.57894736842105,36.627906976744185,0.0,0.0,,0.33,0.52,0.86,0.19,0.1,0.0,0.29,0.33,0.62
Erik McCree,1.0,2018 - 2018,SF,4,2.0,0.0,0.5,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,,0.0,0.25,0.25,0.0,0.25,0.0,0.25,0.0,0.0
Erik Murphy,1.0,2014 - 2014,C,24,2.58,0.12,0.54,22.22222222222222,0.0,0.12,0.0,0.12,0.42,28.57142857142857,22.22222222222222,0.0,0.0,,0.08,0.25,0.33,0.08,0.0,0.17,0.08,0.29,0.25
Ernest Brown,1.0,2002 - 2002,C,3,7.0,0.33,2.0,16.5,0.0,0.0,,0.33,2.0,16.5,16.5,0.33,1.33,24.81203007518797,0.33,1.67,2.0,0.0,0.0,0.33,1.0,1.33,1.0
Ersan Ilyasova,11.0,2007 - 2019,PF,745,23.92,3.97,8.97,44.25863991081383,1.09,2.99,36.45484949832776,2.87,5.97,48.07370184254607,50.33444816053512,1.55,2.01,77.11442786069654,1.78,4.03,5.81,1.15,0.71,0.37,1.01,2.51,10.58
Ervin Johnson,7.0,2000 - 2006,C,442,19.0,1.11,2.21,50.226244343891416,0.0,0.01,0.0,1.11,2.21,50.226244343891416,50.226244343891416,0.54,0.94,57.446808510638306,1.82,3.58,5.41,0.38,0.52,0.97,0.6,2.75,2.77
Esteban Batista,2.0,2006 - 2007,PF,70,8.23,0.6,1.37,43.7956204379562,0.0,0.01,0.0,0.6,1.36,44.11764705882352,43.7956204379562,0.53,0.86,61.62790697674419,0.97,1.51,2.49,0.16,0.26,0.16,0.6,1.77,1.73
Etan Thomas,9.0,2002 - 2011,C,409,17.32,2.18,4.24,51.41509433962265,0.0,0.0,,2.18,4.24,51.41509433962265,51.41509433962265,1.37,2.27,60.352422907488986,1.66,3.06,4.71,0.36,0.31,1.04,0.94,2.17,5.72
Etdrick Bohannon,2.0,2000 - 2001,PF,19,7.21,0.47,0.89,52.80898876404494,0.0,0.0,,0.47,0.89,52.80898876404494,52.80898876404494,1.0,1.47,68.02721088435374,0.84,1.16,2.0,0.26,0.11,0.42,0.58,1.53,1.95
Eugene Jeter,1.0,2011 - 2011,PG,62,13.84,1.71,4.18,40.909090909090914,0.1,0.48,20.833333333333336,1.61,3.69,43.63143631436315,42.10526315789474,0.6,0.66,90.9090909090909,0.15,0.98,1.13,2.61,0.47,0.03,0.82,0.87,4.11
