ID,Player,Years,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PIR
peteral01,Alec Peters,1.0,PF,20,0.0,11.25,1.4,3.7,37.83783783783783,0.9,2.9,31.03448275862069,0.5,0.8,62.5,49.99999999999999,0.4,0.5,80.0,0.4,1.45,1.85,0.6,0.1,0.1,0.2,0.65,4.1,3.5
djordal01,Aleksandar Djordjevic,1.0,SG,8,0.0,7.625,1.0,2.0,50.0,0.625,0.875,71.42857142857143,0.375,1.125,33.33333333333333,65.625,0.5,0.625,80.0,0.125,0.5,0.625,0.625,0.0,0.0,0.625,0.375,3.125,2.25
radojal01,Aleksandar Radojevic,2.0,C,15,6.0,10.133,0.533,1.733,30.755914598961336,0.0,0.0,,0.533,1.733,30.755914598961336,30.755914598961336,0.667,1.067,62.51171508903468,0.733,1.667,2.4,0.467,0.133,0.2,1.333,2.467,1.733,-0.467
abrinal01,Alex Abrines,3.0,SG,185,16.0,16.038,1.735,4.497,38.58127640649322,1.243,3.378,36.79692125518058,0.492,1.119,43.96782841823057,52.40160106737826,0.541,0.616,87.82467532467533,0.292,1.184,1.476,0.508,0.524,0.13,0.395,1.676,5.254,2.984
ackeral01,Alex Acker,2.0,SG,30,0.0,7.8,1.133,3.067,36.94163677861102,0.267,0.833,32.052821128451384,0.867,2.233,38.82669055082848,41.294424519074006,0.167,0.333,50.150150150150154,0.3,0.667,0.967,0.533,0.2,0.133,0.367,0.433,2.7,1.633
blackal01,Alex Blackwell,1.0,SF,27,0.0,4.037,0.519,1.556,33.354755784061695,0.0,0.111,0.0,0.519,1.444,35.94182825484765,33.354755784061695,0.222,0.296,75.0,0.37,0.481,0.852,0.259,0.148,0.074,0.185,0.519,1.259,0.778
bradlal02,Alex Bradley,1.0,SF,39,0.0,8.487,1.385,2.641,52.44225672093904,0.0,0.026,0.0,1.385,2.615,52.96367112810707,52.44225672093904,0.744,1.231,60.438667749796906,0.795,0.872,1.667,0.282,0.308,0.128,0.718,0.949,3.513,2.487
carusal01,Alex Caruso,2.0,PG,62,11.0,17.629,2.048,4.661,43.93906886934135,0.597,1.5,39.8,1.452,3.161,45.93483074976273,50.34327397554173,1.161,1.516,76.58311345646437,0.565,1.565,2.129,2.452,0.758,0.306,1.355,1.71,5.855,5.468
englial01,Alex English,12.0,SF,1029,797.0,34.389,9.952,19.703,50.51007460792773,0.017,0.088,19.31818181818182,9.935,19.614,50.65259508514327,50.55321524640918,4.134,4.911,84.17837507635922,2.394,3.096,5.49,4.087,0.952,0.687,2.544,2.648,24.056,19.554
garcial01,Alex Garcia,2.0,SG,10,3.0,15.9,1.9,5.9,32.20338983050847,0.5,1.8,27.77777777777778,1.4,4.1,34.146341463414636,36.440677966101696,0.4,0.6,66.66666666666667,0.7,0.8,1.5,1.8,0.6,0.1,0.9,1.5,4.7,2.1
kirkal01,Alex Kirk,1.0,C,5,0.0,2.8,0.2,0.8,25.0,0.0,0.0,,0.2,0.8,25.0,25.0,0.4,0.4,100.0,0.2,0.0,0.2,0.2,0.0,0.0,0.0,0.2,0.8,0.4
lenal01,Alex Len,6.0,C,412,171.0,19.903,3.01,6.175,48.74493927125506,0.194,0.556,34.89208633093525,2.816,5.619,50.11567894643175,50.315789473684205,1.735,2.498,69.45556445156124,2.058,4.25,6.308,0.837,0.408,1.002,1.267,2.697,7.949,8.614
poythal01,Alex Poythress,3.0,PF,52,2.0,10.885,1.462,3.096,47.22222222222222,0.365,1.019,35.81943081452405,1.096,2.077,52.76841598459316,53.11692506459947,0.5,0.75,66.66666666666666,0.904,1.442,2.346,0.462,0.192,0.25,0.346,1.481,3.788,3.327
scaleal01,Alex Scales,1.0,SG,1,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stephal01,Alex Stepheson,1.0,PF,8,0.0,9.125,1.125,3.375,33.33333333333333,0.0,0.0,,1.125,3.375,33.33333333333333,33.33333333333333,0.5,1.5,33.33333333333333,2.375,1.125,3.5,0.25,0.125,0.625,0.0,1.5,2.75,2.5
stivral01,Alex Stivrins,2.0,PF-SF,22,0.0,4.091,0.909,1.955,46.49616368286445,0.0,0.091,0.0,0.909,1.864,48.76609442060086,46.49616368286445,0.182,0.364,50.0,0.455,0.545,1.0,0.182,0.091,0.091,0.455,0.591,2.0,1.091
johnsal01,Alexander Johnson,2.0,PF,102,25.0,12.765,1.49,2.882,51.7002081887578,0.0,0.0,,1.49,2.882,51.7002081887578,51.7002081887578,1.324,1.971,67.1740233384069,0.804,1.892,2.696,0.294,0.373,0.441,0.873,2.127,4.304,3.069
volkoal01,Alexander Volkov,2.0,C,149,31.0,16.463,2.604,5.725,45.48471615720525,0.322,0.966,33.333333333333336,2.282,4.758,47.96132828919714,48.296943231441055,1.309,2.134,61.34020618556701,1.04,1.537,2.577,2.235,0.685,0.349,1.034,2.309,6.839,5.396
shvedal01,Alexey Shved,3.0,SG,182,25.0,17.973,2.445,6.632,36.86670687575392,0.89,2.907,30.61575507395941,1.555,3.725,41.74496644295302,43.57659831121833,1.632,2.143,76.15492300513299,0.467,1.484,1.951,2.527,0.604,0.269,1.335,1.104,7.412,5.626
ajincal01,Alexis Ajinca,7.0,C,296,76.0,13.226,2.193,4.348,50.43698252069917,0.041,0.142,28.873239436619723,2.152,4.206,51.165002377555865,50.90846366145355,0.848,1.064,79.69924812030075,1.169,2.72,3.889,0.486,0.348,0.611,0.841,2.24,5.274,5.155
mckinal01,Alfonzo McKinnie,2.0,SF,86,5.0,12.279,1.651,3.372,48.9620403321471,0.523,1.477,35.409614082599866,1.128,1.895,59.525065963060676,56.717081850533816,0.337,0.593,56.82967959527825,0.953,2.0,2.953,0.372,0.221,0.186,0.384,1.651,4.163,3.884
hugheri01,Alfredrick Hughes,1.0,SG,71,0.0,12.451,2.197,5.366,40.94297428251957,0.042,0.239,17.573221757322177,2.155,5.127,42.03237760873805,41.33432724562058,0.69,1.183,58.326289095519854,0.69,0.901,1.592,0.873,0.38,0.07,0.901,1.155,5.127,2.324
johnsal02,Alize Johnson,1.0,PF,14,0.0,4.571,0.286,1.143,25.02187226596675,0.071,0.143,49.65034965034965,0.214,1.0,21.4,28.127734033245837,0.286,0.571,50.0875656742557,0.286,1.071,1.357,0.071,0.071,0.214,0.0,0.5,0.929,1.0
bristal01,Allan Bristow,4.0,SF,283,54.0,23.714,3.216,7.046,45.64291796764122,0.057,0.198,28.78787878787879,3.159,6.848,46.13025700934579,46.04740278172012,1.792,2.187,81.93872885230911,1.47,3.265,4.735,4.389,0.784,0.057,1.929,2.364,8.279,9.724
houstal01,Allan Houston,12.0,SG,902,790.0,34.186,6.399,14.398,44.44367273232393,1.531,3.8,40.28947368421053,4.868,10.598,45.93319494244197,49.76038338658147,3.149,3.639,86.53476229733444,0.412,2.49,2.902,2.36,0.675,0.165,2.132,2.453,17.478,10.507
rayal01,Allan Ray,1.0,SG,47,5.0,15.106,2.128,5.511,38.613681727454185,1.021,2.468,41.36952998379254,1.106,3.043,36.34571146894512,47.876973326075124,0.894,1.17,76.41025641025642,0.383,1.085,1.468,0.915,0.426,0.064,0.894,1.809,6.17,2.681
crabbal01,Allen Crabbe,6.0,SG,361,113.0,24.668,3.363,7.792,43.15965092402464,1.665,4.23,39.36170212765957,1.698,3.562,47.66984839977541,53.84368583162218,1.078,1.302,82.79569892473118,0.285,2.604,2.889,1.161,0.604,0.283,0.765,2.078,9.468,6.909
iversal01,Allen Iverson,14.0,SG,985,972.0,41.408,9.362,22.12,42.32368896925859,1.2,3.816,31.446540880503143,8.162,18.304,44.59134615384616,45.03616636528028,6.957,8.928,77.92338709677419,0.816,2.907,3.723,6.141,2.162,0.181,3.536,1.963,26.882,18.862
leaveal01,Allen Leavell,10.0,PG,763,254.0,22.7,3.522,7.92,44.46969696969697,0.202,0.848,23.820754716981135,3.32,7.072,46.94570135746606,45.744949494949495,2.042,2.443,83.58575521899303,0.409,1.221,1.63,4.642,1.294,0.168,1.834,2.094,9.287,8.294
trieral01,Allonzo Trier,1.0,SG,64,3.0,22.797,3.625,8.094,44.78626142821844,0.812,2.062,39.3792434529583,2.812,6.031,46.62576687116564,49.8023227081789,2.797,3.484,80.2812858783008,0.484,2.594,3.078,1.859,0.438,0.219,1.812,1.828,10.859,7.656
bradlal01,Alonzo Bradley,1.0,SF,26,0.0,4.269,0.885,2.192,40.37408759124087,0.077,0.077,100.0,0.808,2.115,38.2033096926714,42.130474452554736,0.346,0.538,64.31226765799256,0.115,0.231,0.346,0.154,0.154,0.0,0.308,0.423,2.192,0.615
geeal01,Alonzo Gee,8.0,SF,418,213.0,21.708,2.395,5.524,43.35626357711803,0.445,1.368,32.52923976608187,1.95,4.156,46.92011549566891,47.38414192614048,1.354,1.797,75.3478018920423,0.931,2.325,3.256,1.057,0.907,0.242,1.069,1.895,6.589,5.514
mournal01,Alonzo Mourning,15.0,C,933,743.0,30.624,5.956,11.32,52.61484098939929,0.031,0.116,26.72413793103448,5.925,11.205,52.878179384203484,52.7517667844523,4.779,6.946,68.8021883098186,2.533,5.83,8.362,1.101,0.492,2.756,2.61,3.365,16.722,15.926
fordal01,Alphonso Ford,2.0,PG,11,0.0,10.364,1.455,4.727,30.78062195895917,0.091,0.909,10.011001100110011,1.364,3.818,35.7255107386066,31.7431774910091,0.182,0.364,50.0,0.727,1.091,1.818,0.909,0.273,0.0,0.818,0.636,3.182,1.273
fordal02,Alton Ford,3.0,PF,73,0.0,7.178,0.959,1.89,50.74074074074074,0.0,0.0,,0.959,1.89,50.74074074074074,50.74074074074074,0.63,0.904,69.69026548672566,0.479,1.219,1.699,0.151,0.082,0.11,0.507,1.575,2.548,1.301
listeal01,Alton Lister,16.0,C,1040,619.0,19.963,2.649,5.177,51.16863048097354,0.001,0.011,9.090909090909092,2.648,5.166,51.258226867982955,51.178288584122086,1.35,2.247,60.080106809078785,1.945,4.307,6.252,0.946,0.375,1.553,1.515,3.363,6.649,7.471
adamsal01,Alvan Adams,9.0,C,734,345.0,26.114,5.146,10.229,50.30794799100596,0.003,0.02,15.0,5.143,10.208,50.382053291536046,50.32261218105387,2.23,2.766,80.62183658712942,1.804,4.435,6.238,3.842,1.264,0.704,2.439,3.18,12.525,13.337
heggsal01,Alvin Heggs,1.0,SF,4,0.0,3.5,0.75,1.25,60.0,0.0,0.0,,0.75,1.25,60.0,60.0,0.5,0.75,66.66666666666666,0.25,0.25,0.5,0.0,0.0,0.0,0.0,0.0,2.0,1.75
jonesal01,Alvin Jones,1.0,C,25,2.0,5.24,0.32,0.8,40.0,0.0,0.0,,0.32,0.8,40.0,40.0,0.4,0.8,50.0,0.52,0.96,1.48,0.12,0.12,0.36,0.48,1.4,1.04,0.36
roberal01,Alvin Robertson,10.0,SG,792,693.0,31.766,5.699,11.923,47.79837289272834,0.306,1.032,29.651162790697672,5.394,10.891,49.52713249472041,49.081606978109534,2.366,3.182,74.35575109993715,2.081,3.14,5.221,5.063,2.712,0.41,2.721,3.398,14.071,14.319
scottal01,Alvin Scott,6.0,SF,509,70.0,16.114,1.656,3.57,46.38655462184874,0.01,0.055,18.181818181818183,1.646,3.515,46.827880512091035,46.5266106442577,1.02,1.371,74.39824945295405,0.91,1.794,2.703,1.348,0.576,0.597,0.921,1.554,4.342,4.825
simsal01,Alvin Sims,1.0,SG,4,0.0,6.25,1.0,2.5,40.0,0.25,0.25,100.0,0.75,2.25,33.33333333333333,45.0,0.5,1.25,40.0,0.75,0.25,1.0,1.25,0.5,0.0,1.5,0.5,2.75,1.25
willial02,Alvin Williams,9.0,PG,478,351.0,27.81,3.676,8.755,41.987435750999424,0.462,1.477,31.27962085308057,3.213,7.278,44.14674361088212,44.62592804111936,1.362,1.795,75.8774373259053,0.544,1.964,2.508,4.09,1.192,0.249,1.354,1.973,9.176,8.377
mccasam01,Amal McCaskill,4.0,C,116,4.0,8.405,0.716,1.879,38.10537519957424,0.0,0.026,0.0,0.716,1.853,38.6400431732326,38.10537519957424,0.371,0.621,59.74235104669887,0.647,1.216,1.862,0.319,0.207,0.31,0.448,1.147,1.802,1.491
stoudam01,Amar'e Stoudemire,14.0,C,924,758.0,31.009,6.962,13.017,53.483905661826846,0.037,0.155,23.870967741935484,6.925,12.863,53.83658555546917,53.62602750249674,4.93,6.488,75.98643649815043,2.412,5.386,7.799,1.206,0.756,1.253,2.311,3.192,18.891,16.789
jeffeam01,Amile Jefferson,1.0,PF,12,0.0,5.667,0.833,1.333,62.49062265566392,0.0,0.0,,0.833,1.333,62.49062265566392,62.49062265566392,0.583,0.667,87.40629685157421,0.5,1.25,1.75,0.25,0.25,0.25,0.083,0.667,2.25,3.417
johnsam01,Amir Johnson,14.0,PF,920,510.0,20.709,2.902,5.074,57.193535672053606,0.117,0.36,32.5,2.785,4.714,59.07933814170555,58.34647221127316,0.992,1.477,67.16316858496953,1.948,3.35,5.298,1.197,0.582,0.94,1.057,2.913,6.914,8.304
varejan01,Anderson Varejao,13.0,C,715,223.0,23.418,2.754,5.415,50.85872576177285,0.001,0.066,1.5151515151515151,2.752,5.35,51.43925233644859,50.8679593721145,1.485,2.359,62.950402713014,2.326,4.579,6.905,1.098,0.848,0.624,0.917,2.611,6.994,9.404
pattean01,Andrae Patterson,2.0,PF,42,0.0,7.405,1.095,2.405,45.53014553014553,0.0,0.119,0.0,1.095,2.286,47.9002624671916,45.53014553014553,0.667,0.857,77.8296382730455,0.762,0.929,1.69,0.429,0.476,0.167,0.571,1.595,2.857,1.952
blatcan01,Andray Blatche,9.0,PF,591,191.0,21.804,4.052,8.67,46.7358708189158,0.088,0.376,23.404255319148934,3.964,8.294,47.7935857246202,47.243367935409445,1.766,2.437,72.46614690192861,1.841,3.481,5.321,1.374,0.849,0.794,1.582,2.428,9.959,9.0
barrean01,Andre Barrett,4.0,PG,67,1.0,12.224,1.328,3.597,36.91965526827912,0.254,1.03,24.66019417475728,1.075,2.567,41.87767822360732,40.450375312760634,0.358,0.493,72.61663286004057,0.313,0.746,1.06,2.015,0.433,0.015,0.701,1.03,3.269,2.657
brownan01,Andre Brown,3.0,PF,75,1.0,7.973,1.093,2.12,51.5566037735849,0.0,0.013,0.0,1.093,2.107,51.874703369719974,51.5566037735849,0.44,0.88,50.0,0.933,1.44,2.373,0.147,0.187,0.107,0.64,0.973,2.627,2.36
dawkian01,Andre Dawkins,1.0,SG,4,0.0,5.5,0.25,1.5,16.666666666666664,0.25,1.5,16.666666666666664,0.0,0.0,,25.0,0.0,0.0,,0.0,0.5,0.5,0.25,0.0,0.0,0.25,0.75,0.75,-0.75
drumman01,Andre Drummond,7.0,C,546,496.0,30.846,5.991,11.044,54.246649764578045,0.018,0.126,14.285714285714285,5.973,10.918,54.70782194541125,54.32814197754436,2.154,4.824,44.65174129353234,4.799,8.864,13.663,1.147,1.332,1.559,1.782,3.139,14.154,19.209
emmetan01,Andre Emmett,2.0,SF,14,0.0,5.214,0.429,0.929,46.17868675995694,0.0,0.071,0.0,0.429,0.857,50.05834305717619,46.17868675995694,0.571,0.929,61.46393972012917,0.143,0.429,0.571,0.071,0.143,0.071,0.214,0.429,1.429,0.786
iguodan01,Andre Iguodala,15.0,SF,1232,845.0,33.384,4.323,9.31,46.433941997851775,0.913,2.719,33.57852151526296,3.41,6.591,51.73721741769079,51.33727175080559,2.459,3.514,69.97723392145704,0.948,4.119,5.067,4.308,1.489,0.487,1.869,1.83,12.018,13.628
ingraan01,Andre Ingram,2.0,SG,6,0.0,13.167,1.333,3.833,34.77693712496738,0.833,2.0,41.65,0.5,1.833,27.277686852154936,45.643099399947815,0.5,0.5,100.0,0.333,1.0,1.333,1.167,0.667,0.5,0.667,0.5,4.0,4.0
mccaran01,Andre McCarter,1.0,PG,43,0.0,10.419,1.186,3.14,37.77070063694267,0.047,0.186,25.268817204301076,1.14,2.953,38.60480866915002,38.51910828025478,0.419,0.558,75.08960573476702,0.372,0.535,0.907,1.698,0.326,0.0,0.558,0.837,2.837,2.279
