ID,Year,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PIR
pollasc01,2003,Scot Pollard,C,27,SAC,8,0.0,91,7,24,0.292,0,0,,7,24,0.292,0.292,10,13,0.769,17,13,30,2,1,7,7,15,24,22
princta01,2003,Tayshaun Prince,SF,22,DET,15,3.0,382,49,115,0.426,14,48,0.292,35,67,0.522,0.48700000000000004,29,38,0.763,11,46,57,23,8,13,16,20,141,131
przybjo01,2003,Joel Przybilla,C,23,MIL,4,3.0,33,1,1,1.0,0,0,,1,1,1.0,1.0,0,0,,2,8,10,1,0,2,1,11,2,3
randoza01,2003,Zach Randolph,PF,21,POR,7,4.0,205,32,61,0.525,0,0,,32,61,0.525,0.525,33,37,0.892,22,39,61,11,3,2,13,17,97,111
rebraze01,2003,Zeljko Rebraca,C,30,DET,4,0.0,29,6,17,0.353,0,0,,6,17,0.353,0.353,5,7,0.7140000000000001,2,3,5,0,0,0,1,9,17,-1
reddmi01,2003,Michael Redd,SG,23,MIL,6,0.0,128,21,52,0.40399999999999997,3,12,0.25,18,40,0.45,0.433,13,14,0.929,9,12,21,11,2,1,7,15,58,39
robincl02,2003,Clifford Robinson,PF,36,DET,17,17.0,525,57,159,0.358,22,59,0.373,35,100,0.35,0.428,22,37,0.595,14,32,46,49,16,13,28,62,158,75
robinda01,2003,David Robinson,C,37,SAS,23,23.0,539,64,118,0.542,0,0,,64,118,0.542,0.542,52,78,0.667,45,107,152,21,18,31,24,63,180,235
rogerro01,2003,Rodney Rogers,PF,31,NJN,20,0.0,350,45,121,0.37200000000000005,17,42,0.405,28,79,0.354,0.442,27,38,0.711,22,34,56,27,6,3,25,51,134,63
rosema01,2003,Malik Rose,PF,28,SAS,24,0.0,560,75,179,0.419,0,3,0.0,75,176,0.426,0.419,72,94,0.7659999999999999,49,89,138,24,16,11,43,72,222,170
rushka01,2003,Kareem Rush,PG,22,LAL,9,0.0,64,11,29,0.379,4,11,0.364,7,18,0.389,0.44799999999999995,4,4,1.0,2,1,3,2,1,0,3,2,30,13
sabonar01,2003,Arvydas Sabonis,C,38,POR,6,1.0,86,24,36,0.667,0,0,,24,36,0.667,0.667,12,15,0.8,6,18,24,5,4,4,6,14,60,62
salmojo01,2003,John Salmons,PG,23,PHI,6,0.0,16,0,1,0.0,0,1,0.0,0,0,,0.0,0,2,0.0,0,3,3,0,0,0,2,0,0,-2
sasseje01,2003,Jeryl Sasser,SG,23,ORL,6,0.0,25,2,7,0.28600000000000003,1,4,0.25,1,3,0.33299999999999996,0.35700000000000004,0,0,,1,4,5,1,1,1,1,1,5,6
scalabr01,2003,Brian Scalabrine,PF,24,NJN,7,0.0,20,2,4,0.5,0,1,0.0,2,3,0.667,0.5,0,0,,1,3,4,0,0,0,1,3,4,2
shawbr01,2003,Brian Shaw,PG,36,LAL,12,1.0,215,15,49,0.306,6,26,0.231,9,23,0.391,0.36700000000000005,2,3,0.667,1,37,38,24,4,5,9,18,38,47
skinnbr01,2003,Brian Skinner,PF,26,PHI,8,0.0,38,1,6,0.16699999999999998,0,1,0.0,1,5,0.2,0.16699999999999998,4,4,1.0,3,3,6,0,0,1,2,6,6,0
slayta01,2003,Tamar Slay,SG,22,NJN,6,0.0,11,1,4,0.25,1,1,1.0,0,3,0.0,0.375,0,0,,0,0,0,0,0,0,2,1,3,-3
smithjo02,2003,Joe Smith,SF,27,MIN,5,1.0,40,4,6,0.667,0,0,,4,6,0.667,0.667,6,6,1.0,0,6,6,0,1,1,3,14,14,3
smithst01,2003,Steve Smith,SG,33,SAS,9,0.0,66,5,24,0.20800000000000002,2,12,0.16699999999999998,3,12,0.25,0.25,4,4,1.0,1,6,7,6,1,0,2,3,16,6
snower01,2003,Eric Snow,PG,29,PHI,12,12.0,415,43,102,0.42200000000000004,1,10,0.1,42,92,0.457,0.426,51,58,0.879,9,31,40,67,18,0,30,47,138,120
stevede01,2003,DeShawn Stevenson,SG,21,UTA,4,0.0,37,6,15,0.4,0,2,0.0,6,13,0.462,0.4,6,6,1.0,2,5,7,4,1,0,0,3,18,18
stockjo01,2003,John Stockton,PG,40,UTA,5,5.0,149,18,39,0.462,0,1,0.0,18,38,0.474,0.462,20,20,1.0,5,11,16,26,8,1,14,13,56,59
stojape01,2003,Peja Stojakovic,SF,25,SAC,12,12.0,486,97,202,0.48,32,70,0.457,65,132,0.49200000000000005,0.5589999999999999,51,60,0.85,17,66,83,30,10,5,12,34,277,245
stoudda01,2003,Damon Stoudamire,PG,29,POR,7,6.0,232,36,79,0.456,15,31,0.484,21,48,0.43799999999999994,0.551,20,21,0.9520000000000001,7,29,36,39,6,2,12,22,107,112
stoudam01,2003,Amar'e Stoudemire,PF,20,PHO,6,6.0,203,34,65,0.523,1,1,1.0,33,64,0.516,0.531,16,28,0.5710000000000001,16,31,47,7,10,9,19,28,85,68
stricer01,2003,Erick Strickland,SG,29,IND,5,0.0,42,6,14,0.429,1,5,0.2,5,9,0.556,0.46399999999999997,8,10,0.8,3,4,7,8,1,0,1,4,21,22
stricro02,2003,Rod Strickland,PG,36,MIN,6,0.0,73,11,21,0.524,0,0,,11,21,0.524,0.524,6,6,1.0,0,6,6,17,4,2,8,5,28,34
szczewa02,2003,Wally Szczerbiak,SF,25,MIN,6,6.0,252,29,61,0.475,3,14,0.214,26,47,0.5529999999999999,0.5,26,30,0.867,6,24,30,13,6,1,18,19,87,64
thomake01,2003,Kenny Thomas,PF,25,PHI,12,12.0,389,54,101,0.535,0,0,,54,101,0.535,0.535,19,29,0.655,42,70,112,11,8,5,19,42,127,145
thomati01,2003,Tim Thomas,SF,25,MIL,6,5.0,191,36,78,0.462,12,21,0.5710000000000001,24,57,0.42100000000000004,0.5379999999999999,23,32,0.7190000000000001,8,21,29,8,3,6,8,27,107,67
tinslja01,2003,Jamaal Tinsley,PG,24,IND,6,6.0,185,20,35,0.5710000000000001,8,13,0.615,12,22,0.545,0.6859999999999999,3,6,0.5,6,12,18,39,4,0,8,20,51,66
traylro01,2003,Robert Traylor,C,25,NOH,6,0.0,94,10,22,0.455,0,0,,10,22,0.455,0.455,1,4,0.25,11,19,30,4,3,5,6,17,21,25
trentga01,2003,Gary Trent,SF,28,MIN,6,0.0,42,5,14,0.35700000000000004,0,0,,5,14,0.35700000000000004,0.35700000000000004,4,6,0.667,4,3,7,1,1,0,4,6,14,2
turkohe01,2003,Hedo Turkoglu,SF,23,SAC,10,5.0,174,18,50,0.36,4,14,0.28600000000000003,14,36,0.389,0.4,13,18,0.722,5,24,29,14,12,5,5,19,53,52
vanexni01,2003,Nick Van Exel,SG,31,DAL,20,3.0,672,150,326,0.46,44,112,0.39299999999999996,106,214,0.495,0.528,45,64,0.703,18,50,68,82,12,0,39,47,389,270
vanhoke01,2003,Keith Van Horn,PF,27,PHI,12,12.0,402,42,110,0.382,14,32,0.43799999999999994,28,78,0.359,0.445,27,30,0.9,24,66,90,9,10,2,26,41,125,98
vaughja01,2003,Jacque Vaughn,PG,27,ORL,7,6.0,131,12,33,0.364,0,1,0.0,12,32,0.375,0.364,10,13,0.769,1,5,6,25,4,1,9,18,34,19
voskuja01,2003,Jake Voskuhl,C,25,PHO,6,0.0,98,12,17,0.706,0,0,,12,17,0.706,0.706,12,13,0.9229999999999999,9,13,22,2,4,4,6,21,36,35
walkean02,2003,Antoine Walker,PF,26,BOS,10,10.0,440,73,176,0.415,16,45,0.35600000000000004,57,131,0.435,0.46,11,22,0.5,20,67,87,43,17,4,37,44,173,129
walkesa01,2003,Samaki Walker,C,26,LAL,9,0.0,49,2,5,0.4,0,0,,2,5,0.4,0.4,0,0,,4,9,13,2,1,2,3,11,4,5
wallabe01,2003,Ben Wallace,C,28,DET,17,17.0,722,53,109,0.486,0,1,0.0,53,108,0.491,0.486,45,101,0.446,86,191,277,28,42,52,15,50,151,373
wallage01,2003,Gerald Wallace,SF,20,SAC,7,0.0,18,2,5,0.4,0,0,,2,5,0.4,0.4,2,2,1.0,0,5,5,0,0,1,2,4,6,3
wallara01,2003,Rasheed Wallace,PF,28,POR,7,7.0,260,44,97,0.45399999999999996,14,35,0.4,30,62,0.484,0.526,20,28,0.7140000000000001,10,26,36,18,4,5,6,26,122,92
webbech01,2003,Chris Webber,PF,29,SAC,7,7.0,246,67,135,0.496,0,3,0.0,67,132,0.508,0.496,32,49,0.653,18,40,58,25,10,8,23,25,166,134
wellsbo01,2003,Bonzi Wells,SG,26,POR,7,7.0,268,49,124,0.395,9,30,0.3,40,94,0.426,0.431,26,39,0.667,14,34,48,26,15,3,21,30,133,86
wesleda01,2003,David Wesley,SG,32,NOH,6,6.0,185,29,72,0.40299999999999997,14,34,0.41200000000000003,15,38,0.395,0.5,7,7,1.0,1,6,7,13,5,1,15,23,79,24
whitnch01,2003,Chris Whitney,PG,31,ORL,7,0.0,111,8,21,0.381,4,9,0.444,4,12,0.33299999999999996,0.47600000000000003,2,2,1.0,3,8,11,7,2,2,2,21,22,8
wilksmi01,2003,Mike Wilks,PG,23,MIN,4,0.0,7,1,2,0.5,1,1,1.0,0,1,0.0,0.75,0,0,,0,0,0,0,0,0,0,0,3,2
williaa01,2003,Aaron Williams,C,31,NJN,19,0.0,340,50,106,0.47200000000000003,0,0,,50,106,0.47200000000000003,0.47200000000000003,23,31,0.742,33,54,87,18,6,17,13,54,123,120
willier01,2003,Eric Williams,SF,30,BOS,10,2.0,310,33,88,0.375,3,15,0.2,30,73,0.41100000000000003,0.392,27,34,0.794,12,20,32,17,9,0,12,42,96,38
willimo01,2003,Monty Williams,SF,31,PHI,10,0.0,96,8,23,0.348,0,1,0.0,8,22,0.364,0.348,3,4,0.75,7,8,15,0,2,0,4,12,19,4
willisc01,2003,Scott Williams,C,34,PHO,6,6.0,83,11,32,0.344,0,0,,11,32,0.344,0.344,2,2,1.0,6,9,15,1,4,3,1,17,24,8
williwa02,2003,Walt Williams,SF,32,DAL,15,3.0,227,32,81,0.395,14,41,0.341,18,40,0.45,0.48100000000000004,7,7,1.0,12,31,43,15,5,12,17,28,85,66
willico02,2003,Corliss Williamson,SF,29,DET,15,0.0,233,37,90,0.41100000000000003,0,0,,37,90,0.41100000000000003,0.41100000000000003,43,58,0.741,13,20,33,15,4,3,20,38,117,46
willike02,2003,Kevin Willis,C,40,SAS,18,0.0,91,21,40,0.525,1,1,1.0,20,39,0.513,0.5379999999999999,3,3,1.0,19,12,31,2,1,1,8,16,46,38
woodslo01,2003,Loren Woods,C,24,MIN,2,0.0,2,1,3,0.33299999999999996,0,0,,1,3,0.33299999999999996,0.33299999999999996,0,0,,1,0,1,0,0,0,0,0,2,1
woodsqy01,2003,Qyntel Woods,PF,21,POR,4,0.0,18,3,9,0.33299999999999996,0,1,0.0,3,8,0.375,0.33299999999999996,1,2,0.5,1,1,2,0,0,0,1,3,7,-2
artesro01,2003,Metta World Peace,SF,23,IND,6,6.0,252,35,90,0.389,12,31,0.387,23,59,0.39,0.456,32,40,0.8,11,24,35,13,15,6,16,25,114,79
allenma01,2004,Malik Allen,PF,25,MIA,10,0.0,138,22,49,0.449,0,0,,22,49,0.449,0.449,6,9,0.667,12,18,30,4,2,9,4,21,50,40
alstora01,2004,Rafer Alston,PG,27,MIA,13,0.0,295,29,91,0.319,12,52,0.231,17,39,0.436,0.385,21,25,0.84,4,25,29,22,5,1,10,22,91,50
anderch01,2004,Chris Andersen,PF,25,DEN,5,0.0,34,3,9,0.33299999999999996,0,0,,3,9,0.33299999999999996,0.33299999999999996,0,0,,6,8,14,2,1,2,2,3,6,14
anderke01,2004,Kenny Anderson,PG,33,IND,4,0.0,19,2,7,0.28600000000000003,0,0,,2,7,0.28600000000000003,0.28600000000000003,0,0,,0,1,1,1,1,0,5,3,4,-6
andersh01,2004,Shandon Anderson,SG,30,NYK,4,4.0,117,7,27,0.259,2,7,0.28600000000000003,5,20,0.25,0.29600000000000004,1,2,0.5,5,4,9,11,4,1,8,19,17,-6
anthoca01,2004,Carmelo Anthony,SF,19,DEN,4,4.0,143,21,64,0.32799999999999996,2,11,0.182,19,53,0.358,0.344,16,20,0.8,7,26,33,11,5,0,17,11,60,34
armstbr01,2004,Brandon Armstrong,SG,23,NJN,8,0.0,32,3,12,0.25,0,1,0.0,3,11,0.273,0.25,0,0,,1,1,2,3,1,0,0,4,6,-1
armstda01,2004,Darrell Armstrong,PG,35,NOH,7,0.0,150,8,34,0.235,5,25,0.2,3,9,0.33299999999999996,0.309,3,3,1.0,6,9,15,16,6,0,13,10,24,12
atkinch01,2004,Chucky Atkins,PG,29,BOS,4,4.0,133,17,39,0.436,3,10,0.3,14,29,0.483,0.474,17,19,0.895,3,11,14,15,3,0,10,2,54,50
augmost01,2004,Stacey Augmon,SF,35,NOH,7,0.0,168,18,48,0.375,0,1,0.0,18,47,0.38299999999999995,0.375,16,18,0.889,4,15,19,7,6,1,13,13,52,27
bakervi01,2004,Vin Baker,PF,32,NYK,4,0.0,57,8,14,0.5710000000000001,0,0,,8,14,0.5710000000000001,0.5710000000000001,6,9,0.667,6,6,12,1,3,2,2,8,22,21
banksma01,2004,Marcus Banks,PG,22,BOS,4,0.0,60,7,16,0.43799999999999994,2,5,0.4,5,11,0.455,0.5,4,4,1.0,1,6,7,7,2,1,3,9,20,16
barroda01,2004,Dana Barros,SG,36,BOS,1,0.0,1,0,1,0.0,0,0,,0,1,0.0,0.0,0,0,,0,0,0,0,0,0,0,0,0,-1
barryjo01,2004,Jon Barry,SG,34,DEN,5,1.0,100,8,24,0.33299999999999996,3,9,0.33299999999999996,5,15,0.33299999999999996,0.396,2,3,0.667,4,14,18,10,3,0,4,4,21,27
battish01,2004,Shane Battier,SF,25,MEM,4,0.0,69,6,15,0.4,3,7,0.429,3,8,0.375,0.5,4,6,0.667,6,6,12,1,0,1,4,17,19,1
bendejo01,2004,Jonathan Bender,SF,23,IND,16,0.0,200,28,69,0.406,9,25,0.36,19,44,0.43200000000000005,0.47100000000000003,12,16,0.75,10,18,28,7,2,14,12,19,77,52
bibbymi01,2004,Mike Bibby,PG,25,SAC,12,12.0,497,84,196,0.429,24,55,0.436,60,141,0.426,0.49,48,55,0.873,9,41,50,84,23,5,35,40,240,208
billuch01,2004,Chauncey Billups,PG,27,DET,23,23.0,881,110,286,0.385,37,107,0.34600000000000003,73,179,0.408,0.449,121,136,0.89,14,56,70,136,31,2,60,57,378,309
blounma01,2004,Mark Blount,C,28,BOS,4,4.0,145,17,35,0.486,0,0,,17,35,0.486,0.486,14,19,0.737,10,27,37,4,6,8,9,17,48,54
bowenbr01,2004,Bruce Bowen,SF,32,SAS,10,10.0,298,23,63,0.365,11,29,0.379,12,34,0.353,0.452,3,13,0.231,6,23,29,10,4,3,4,24,60,28
bowenry01,2004,Ryan Bowen,PF,28,DEN,4,0.0,6,1,1,1.0,0,0,,1,1,1.0,1.0,0,0,,0,0,0,0,0,0,0,0,2,2
boykiea01,2004,Earl Boykins,SG,27,DEN,5,0.0,121,28,63,0.444,5,14,0.35700000000000004,23,49,0.469,0.484,6,7,0.857,6,6,12,19,5,1,6,6,67,56
bradlsh01,2004,Shawn Bradley,C,31,DAL,2,0.0,3,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,1,0,-1
brownde02,2004,Devin Brown,SG,25,SAS,9,0.0,130,18,37,0.486,6,10,0.6,12,27,0.444,0.568,10,17,0.588,4,14,18,9,3,1,7,18,52,32
brownpj01,2004,P.J. Brown,PF,34,NOH,7,7.0,256,26,71,0.366,0,0,,26,71,0.366,0.366,10,11,0.909,29,39,68,15,3,11,13,16,62,84
bryanko01,2004,Kobe Bryant,SG,25,LAL,22,22.0,973,190,460,0.413,24,97,0.247,166,363,0.457,0.439,135,166,0.813,18,86,104,121,42,7,61,59,539,392
buforro01,2004,Rodney Buford,SF,26,SAC,5,0.0,32,5,12,0.41700000000000004,1,3,0.33299999999999996,4,9,0.444,0.45799999999999996,1,2,0.5,0,5,5,3,2,0,0,2,12,12
butleca01,2004,Caron Butler,SF,23,MIA,13,13.0,511,59,153,0.386,2,11,0.182,57,142,0.401,0.392,47,57,0.825,18,92,110,31,28,7,23,45,167,171
butlera01,2004,Rasual Butler,SF,24,MIA,10,0.0,58,9,22,0.409,3,9,0.33299999999999996,6,13,0.462,0.47700000000000004,0,0,,0,11,11,2,1,0,1,12,21,9
cambyma01,2004,Marcus Camby,C,29,DEN,5,5.0,194,27,55,0.491,1,2,0.5,26,53,0.491,0.5,8,14,0.5710000000000001,14,43,57,12,4,7,6,21,63,82
campbel01,2004,Elden Campbell,C,35,DET,14,0.0,124,10,35,0.28600000000000003,0,0,,10,35,0.28600000000000003,0.28600000000000003,10,18,0.556,10,15,25,10,6,9,9,28,30,10
cartema01,2004,Maurice Carter,SG,27,NOH,1,0.0,2,0,1,0.0,0,0,,0,1,0.0,0.0,0,0,,0,0,0,0,0,0,0,0,0,-1
cassesa01,2004,Sam Cassell,PG,34,MIN,16,15.0,497,94,202,0.465,25,60,0.41700000000000004,69,142,0.486,0.527,52,61,0.852,3,37,40,70,12,3,43,53,265,177
catoke01,2004,Kelvin Cato,PF,29,HOU,5,5.0,148,13,22,0.591,0,0,,13,22,0.591,0.591,3,7,0.429,14,20,34,2,5,4,5,18,29,38
chrisdo01,2004,Doug Christie,SG,33,SAC,12,12.0,461,56,141,0.397,13,33,0.39399999999999996,43,108,0.39799999999999996,0.44299999999999995,41,48,0.8540000000000001,17,57,74,47,22,5,22,35,166,165
collija04,2004,Jason Collins,C,25,NJN,11,11.0,266,14,38,0.368,0,0,,14,38,0.368,0.368,12,16,0.75,18,26,44,17,3,10,15,49,40,22
cookbr01,2004,Brian Cook,C,23,LAL,13,0.0,46,5,15,0.33299999999999996,0,0,,5,15,0.33299999999999996,0.33299999999999996,2,2,1.0,3,9,12,1,1,0,3,7,12,6
croshau01,2004,Austin Croshere,PF,28,IND,13,2.0,214,19,55,0.345,8,24,0.33299999999999996,11,31,0.355,0.418,17,21,0.81,13,27,40,12,4,3,6,17,63,59
daniema01,2004,Marquis Daniels,SG,23,DAL,5,5.0,184,32,75,0.42700000000000005,1,7,0.14300000000000002,31,68,0.456,0.433,14,22,0.636,10,21,31,15,10,3,15,14,79,58
davisba01,2004,Baron Davis,PG,24,NOH,7,7.0,260,43,114,0.377,16,49,0.327,27,65,0.415,0.447,25,33,0.758,6,23,29,49,11,5,19,21,127,102
davisri01,2004,Ricky Davis,SF,24,BOS,4,0.0,123,16,40,0.4,4,10,0.4,12,30,0.4,0.45,11,16,0.688,3,9,12,14,2,0,12,7,47,27
delkto01,2004,Tony Delk,SG,30,DAL,1,0.0,5,0,0,,0,0,,0,0,,,0,0,,0,1,1,2,1,0,0,0,0,4
divacvl01,2004,Vlade Divac,C,35,SAC,12,12.0,235,31,71,0.43700000000000006,0,0,,31,71,0.43700000000000006,0.43700000000000006,17,23,0.7390000000000001,22,37,59,22,4,5,14,31,79,78
doleami01,2004,Michael Doleac,C,26,DEN,5,0.0,49,5,10,0.5,0,0,,5,10,0.5,0.5,0,0,,2,5,7,3,0,0,1,8,10,6
duncati01,2004,Tim Duncan,PF,27,SAS,10,10.0,405,83,159,0.522,0,1,0.0,83,158,0.525,0.522,55,87,0.632,33,80,113,32,8,20,42,34,221,210
elsonfr01,2004,Francisco Elson,C,27,DEN,4,0.0,60,7,12,0.583,0,0,,7,12,0.583,0.583,1,2,0.5,1,8,9,2,2,1,3,14,15,6
finlemi01,2004,Michael Finley,SG,30,DAL,5,5.0,196,26,68,0.382,7,26,0.26899999999999996,19,42,0.452,0.434,6,10,0.6,6,10,16,13,4,3,9,8,65,38
fishede01,2004,Derek Fisher,SG,29,LAL,22,0.0,507,60,148,0.405,23,55,0.418,37,93,0.39799999999999996,0.483,23,35,0.657,10,46,56,49,18,0,19,47,166,123
fosteje01,2004,Jeff Foster,C,27,IND,16,13.0,307,25,43,0.581,0,1,0.0,25,42,0.595,0.581,8,10,0.8,44,61,105,12,13,5,13,37,58,123
foxri01,2004,Rick Fox,SF,34,LAL,16,3.0,145,8,20,0.4,1,7,0.14300000000000002,7,13,0.5379999999999999,0.425,1,2,0.5,6,17,23,18,3,2,9,21,18,21
francst01,2004,Steve Francis,PG,26,HOU,5,5.0,222,30,70,0.429,7,17,0.41200000000000003,23,53,0.434,0.479,29,40,0.725,6,36,42,38,7,1,21,18,96,94
gadzuda01,2004,Dan Gadzuric,C,25,MIL,1,0.0,9,2,4,0.5,0,0,,2,4,0.5,0.5,0,1,0.0,0,1,1,2,1,0,0,1,4,4
garneke01,2004,Kevin Garnett,PF,27,MIN,18,18.0,783,168,372,0.452,5,16,0.313,163,356,0.45799999999999996,0.45799999999999996,97,125,0.7759999999999999,39,224,263,92,24,41,75,57,438,494
gasolpa01,2004,Pau Gasol,PF,23,MEM,4,4.0,134,28,49,0.5710000000000001,0,0,,28,49,0.5710000000000001,0.5710000000000001,18,20,0.9,4,16,20,10,4,6,5,10,74,76
georgde01,2004,Devean George,SF,26,LAL,22,19.0,470,43,100,0.43,22,59,0.373,21,41,0.512,0.54,13,20,0.65,11,39,50,11,21,8,11,45,121,91
ginobma01,2004,Manu Ginobili,SG,26,SAS,10,0.0,280,42,94,0.447,10,35,0.28600000000000003,32,59,0.542,0.5,36,44,0.818,15,38,53,31,17,1,21,30,130,121
grantbr01,2004,Brian Grant,C,31,MIA,13,13.0,399,42,98,0.429,0,1,0.0,42,97,0.433,0.429,8,14,0.5710000000000001,45,67,112,10,7,8,18,52,92,97
haislma01,2004,Marcus Haislip,PF,23,MIL,1,0.0,3,1,1,1.0,0,0,,1,1,1.0,1.0,0,0,,1,0,1,0,0,0,0,0,2,3
hamda01,2004,Darvin Ham,SF,30,DET,22,0.0,108,8,16,0.5,0,1,0.0,8,15,0.5329999999999999,0.5,0,0,,8,6,14,1,3,4,8,19,16,3
hamilri01,2004,Richard Hamilton,SG,25,DET,23,23.0,924,181,405,0.447,15,39,0.385,166,366,0.45399999999999996,0.465,117,138,0.848,32,74,106,97,27,1,72,72,494,336
hardaan01,2004,Anfernee Hardaway,SG,32,NYK,4,3.0,168,23,63,0.365,5,14,0.35700000000000004,18,49,0.36700000000000005,0.405,15,18,0.833,4,14,18,23,6,1,10,8,66,53
harrial01,2004,Al Harrington,PF,23,IND,16,2.0,427,60,140,0.429,2,5,0.4,58,135,0.43,0.436,30,55,0.545,33,69,102,12,23,9,28,56,152,109
harrilu01,2004,Lucious Harris,PG,33,NJN,11,0.0,182,19,49,0.38799999999999996,3,12,0.25,16,37,0.43200000000000005,0.418,14,18,0.778,10,12,22,10,7,1,5,16,55,40
hartja01,2004,Jason Hart,PG,25,SAS,7,0.0,62,11,20,0.55,0,0,,11,20,0.55,0.55,0,0,,0,3,3,1,5,0,1,5,22,16
hasleud01,2004,Udonis Haslem,PF,23,MIA,13,0.0,199,13,33,0.39399999999999996,0,0,,13,33,0.39399999999999996,0.39399999999999996,21,31,0.677,18,26,44,3,5,3,3,22,47,47
hassetr01,2004,Trenton Hassell,SG,24,MIN,18,18.0,472,62,119,0.521,1,2,0.5,61,117,0.521,0.525,13,16,0.813,21,23,44,27,10,7,16,42,138,108
hilarne01,2004,Nene Hilario,PF,21,DEN,5,5.0,132,16,36,0.444,0,0,,16,36,0.444,0.444,7,13,0.5379999999999999,12,13,25,15,5,3,9,22,39,30
hoibefr01,2004,Fred Hoiberg,SG,31,MIN,18,0.0,438,39,86,0.45299999999999996,22,48,0.45799999999999996,17,38,0.447,0.581,15,16,0.938,9,57,66,23,16,0,8,29,115,135
horryro01,2004,Robert Horry,PF,33,SAS,10,0.0,211,20,43,0.465,8,22,0.364,12,21,0.5710000000000001,0.5579999999999999,13,14,0.929,25,38,63,9,8,2,10,31,61,78
howarjo01,2004,Josh Howard,SF,23,DAL,5,0.0,86,8,36,0.222,1,5,0.2,7,31,0.226,0.23600000000000002,10,11,0.909,17,15,32,4,6,6,7,12,27,27
humphry01,2004,Ryan Humphrey,PF,24,MEM,3,0.0,5,1,1,1.0,0,0,,1,1,1.0,1.0,0,0,,1,1,2,0,0,0,0,0,2,4
huntebr01,2004,Brandon Hunter,PF,23,BOS,3,0.0,10,1,1,1.0,0,0,,1,1,1.0,1.0,0,0,,2,1,3,1,0,1,1,2,2,4
hunteli01,2004,Lindsey Hunter,SG,33,DET,23,0.0,273,19,65,0.292,7,30,0.233,12,35,0.34299999999999997,0.34600000000000003,11,12,0.917,5,28,33,21,18,4,13,42,56,30
jacksji01,2004,Jim Jackson,SF,33,HOU,5,5.0,221,29,73,0.397,8,29,0.276,21,44,0.47700000000000004,0.452,8,12,0.667,3,49,52,10,5,1,9,9,74,76
jacksma01,2004,Mark Jackson,PG,38,HOU,5,0.0,38,1,6,0.16699999999999998,0,3,0.0,1,3,0.33299999999999996,0.16699999999999998,0,0,,0,3,3,5,2,0,2,1,2,4
jamesmi01,2004,Mike James,PG,28,DET,22,0.0,195,21,53,0.396,6,14,0.429,15,39,0.385,0.45299999999999996,9,16,0.563,7,19,26,24,5,0,15,23,57,35
jamisan01,2004,Antawn Jamison,SF,27,DAL,5,0.0,109,26,57,0.456,2,8,0.25,24,49,0.49,0.474,11,15,0.733,15,10,25,2,5,2,5,15,65,44
jefferi01,2004,Richard Jefferson,SF,23,NJN,11,11.0,460,66,158,0.418,9,33,0.273,57,125,0.456,0.446,77,108,0.713,14,55,69,42,14,8,43,35,218,150
johnsan02,2004,Anthony Johnson,PG,29,IND,16,0.0,332,25,69,0.36200000000000004,6,20,0.3,19,49,0.38799999999999996,0.406,17,22,0.773,7,27,34,34,13,4,11,34,73,64
johnsde03,2004,DerMarr Johnson,SF,23,NYK,3,0.0,17,0,5,0.0,0,3,0.0,0,2,0.0,0.0,0,0,,0,2,2,2,0,1,0,2,0,-2
johnser02,2004,Ervin Johnson,C,36,MIN,18,16.0,356,19,38,0.5,0,0,,19,38,0.5,0.5,10,16,0.625,27,57,84,13,11,10,6,56,48,79
jonesda01,2004,Damon Jones,PG,27,MIL,5,5.0,144,18,34,0.529,10,21,0.47600000000000003,8,13,0.615,0.6759999999999999,4,6,0.667,2,18,20,37,5,0,9,14,50,71
jonesed02,2004,Eddie Jones,SG,32,MIA,13,13.0,478,56,153,0.366,20,67,0.299,36,86,0.419,0.431,40,50,0.8,3,44,47,29,18,11,19,37,172,114
jonesfr01,2004,Fred Jones,SG,24,IND,14,0.0,263,25,51,0.49,11,22,0.5,14,29,0.483,0.598,5,7,0.7140000000000001,3,30,33,16,7,7,9,31,66,61
jonesju01,2004,Jumaine Jones,SG,24,BOS,2,0.0,28,2,6,0.33299999999999996,0,2,0.0,2,4,0.5,0.33299999999999996,0,0,,1,4,5,2,0,0,0,4,4,3
kiddja01,2004,Jason Kidd,PG,30,NJN,11,11.0,474,43,129,0.33299999999999996,10,48,0.20800000000000002,33,81,0.40700000000000003,0.37200000000000005,43,53,0.8109999999999999,16,57,73,99,25,6,43,15,139,188
kittlke01,2004,Kerry Kittles,SG,29,NJN,11,11.0,415,60,134,0.44799999999999995,17,52,0.327,43,82,0.524,0.511,21,34,0.618,10,37,47,23,22,10,11,28,158,134
knighbr01,2004,Brevin Knight,PG,28,MIL,5,0.0,101,6,23,0.261,0,0,,6,23,0.261,0.261,9,11,0.818,3,8,11,17,14,1,7,12,21,26
kukocto01,2004,Toni Kukoc,PF,35,MIL,5,0.0,105,17,34,0.5,4,12,0.33299999999999996,13,22,0.591,0.5589999999999999,4,8,0.5,4,10,14,4,3,2,6,11,42,27
